om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
685650,2020,06,03,2020-06-03,15:20:00,3,PA,42,0,52.0000,0,0,0,0,40.6500,-76.9400,40.6500,-76.9400,0,0,0,0,0,109,0,0,0,EG
685651,2020,06,03,2020-06-03,15:22:00,3,WY,56,0,61.0000,0,0,0,0,41.2900,-105.0200,41.2900,-105.0200,0,0,0,0,0,21,0,0,0,MG
685652,2020,06,03,2020-06-03,15:26:00,3,WY,56,0,52.0000,0,0,0,0,41.4200,-104.8800,41.4200,-104.8800,0,0,0,0,0,21,0,0,0,MG
685653,2020,06,03,2020-06-03,15:36:00,3,PA,42,0,52.0000,0,0,4000,0,40.6341,-76.7679,40.6341,-76.7679,0,0,0,0,0,43,0,0,0,EG
685654,2020,06,03,2020-06-03,15:41:00,3,AR,05,0,52.0000,0,0,10000,0,35.9500,-93.2400,35.9500,-93.2400,0,0,0,0,0,101,0,0,0,EG
685655,2020,06,03,2020-06-03,15:42:00,3,PA,42,0,52.0000,0,0,4000,0,40.5663,-76.7781,40.5663,-76.7781,0,0,0,0,0,43,0,0,0,EG
685656,2020,06,03,2020-06-03,15:59:00,3,PA,42,0,52.0000,0,0,7000,0,40.6571,-76.9420,40.6571,-76.9420,0,0,0,0,0,109,0,0,0,EG
685657,2020,06,03,2020-06-03,16:00:00,3,MO,29,0,43.0000,0,0,0,0,36.6534,-90.5200,36.6534,-90.5200,0,0,0,0,0,23,0,0,0,EG
685658,2020,06,03,2020-06-03,16:02:00,3,PA,42,0,52.0000,0,0,1000,0,40.9100,-77.7800,40.9100,-77.7800,0,0,0,0,0,27,0,0,0,EG
685659,2020,06,03,2020-06-03,16:02:00,3,PA,42,0,52.0000,0,0,0,0,40.4100,-76.6100,40.4100,-76.6100,0,0,0,0,0,75,0,0,0,EG
685660,2020,06,03,2020-06-03,16:09:00,3,PA,42,0,50.0000,0,0,5000,0,41.7800,-76.0500,41.7800,-76.0500,0,0,0,0,0,115,0,0,0,EG
685661,2020,06,03,2020-06-03,16:12:00,3,PA,42,0,52.0000,0,0,0,0,40.3300,-75.9900,40.3300,-75.9900,0,0,0,0,0,11,0,0,0,EG
685662,2020,06,03,2020-06-03,16:13:00,3,PA,42,0,50.0000,0,0,10000,0,41.8300,-75.8800,41.8300,-75.8800,0,0,0,0,0,115,0,0,0,EG
685663,2020,06,03,2020-06-03,16:13:00,3,PA,42,0,50.0000,0,0,10000,0,41.8300,-75.8800,41.8300,-75.8800,0,0,0,0,0,115,0,0,0,EG
685664,2020,06,03,2020-06-03,16:14:00,3,PA,42,0,52.0000,0,0,3000,0,40.3600,-76.2600,40.3600,-76.2600,0,0,0,0,0,75,0,0,0,EG
685665,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,52.0000,0,0,0,0,40.3300,-76.0000,40.3300,-76.0000,0,0,0,0,0,11,0,0,0,EG
685666,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,52.0000,0,0,0,0,40.3200,-76.0000,40.3200,-76.0000,0,0,0,0,0,11,0,0,0,EG
685667,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,52.0000,0,0,5000,0,40.3500,-76.2100,40.3500,-76.2100,0,0,0,0,0,75,0,0,0,EG
685668,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,52.0000,0,0,0,0,40.3600,-76.2200,40.3600,-76.2200,0,0,0,0,0,75,0,0,0,EG
685669,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,52.0000,0,0,0,0,40.3300,-76.1200,40.3300,-76.1200,0,0,0,0,0,11,0,0,0,EG
685670,2020,06,03,2020-06-03,16:15:00,3,IN,18,0,50.0000,0,0,4000,0,40.1000,-86.0900,40.1000,-86.0900,0,0,0,0,0,57,0,0,0,EG
685671,2020,06,03,2020-06-03,16:15:00,3,PA,42,0,50.0000,0,0,10000,0,41.7500,-75.9500,41.7500,-75.9500,0,0,0,0,0,115,0,0,0,EG
685672,2020,06,03,2020-06-03,16:19:00,3,PA,42,0,70.0000,0,0,100000,0,41.7500,-75.9000,41.7500,-75.9000,0,0,0,0,0,115,0,0,0,EG
685673,2020,06,03,2020-06-03,16:20:00,3,PA,42,0,50.0000,0,0,10000,0,41.7800,-76.0700,41.7800,-76.0700,0,0,0,0,0,115,0,0,0,EG
685674,2020,06,03,2020-06-03,16:20:00,3,PA,42,0,52.0000,0,0,0,0,40.3300,-76.0100,40.3300,-76.0100,0,0,0,0,0,11,0,0,0,EG
685675,2020,06,03,2020-06-03,16:20:00,3,PA,42,0,50.0000,0,0,10000,0,41.7000,-75.9300,41.7000,-75.9300,0,0,0,0,0,115,0,0,0,EG
685676,2020,06,03,2020-06-03,16:20:00,3,PA,42,0,52.0000,0,0,0,0,40.3700,-75.9500,40.3700,-75.9500,0,0,0,0,0,11,0,0,0,EG
685677,2020,06,03,2020-06-03,16:20:00,3,PA,42,0,70.0000,0,0,10000,0,41.7000,-75.9300,41.7000,-75.9300,0,0,0,0,0,115,0,0,0,EG
685678,2020,06,03,2020-06-03,16:22:00,3,PA,42,0,52.0000,0,0,0,0,40.3300,-76.0800,40.3300,-76.0800,0,0,0,0,0,11,0,0,0,EG
685679,2020,06,03,2020-06-03,16:25:00,3,WY,56,0,50.0000,0,0,0,0,41.0700,-104.9300,41.0700,-104.9300,0,0,0,0,0,21,0,0,0,MG
685680,2020,06,03,2020-06-03,16:26:00,3,WY,56,0,50.0000,0,0,0,0,42.3200,-105.0500,42.3200,-105.0500,0,0,0,0,0,31,0,0,0,MG
685681,2020,06,03,2020-06-03,16:26:00,3,PA,42,0,50.0000,0,0,10000,0,41.7100,-75.7700,41.7100,-75.7700,0,0,0,0,0,115,0,0,0,EG
685682,2020,06,03,2020-06-03,16:29:00,3,PA,42,0,61.0000,0,0,10000,0,41.6300,-75.7900,41.6300,-75.7900,0,0,0,0,0,131,0,0,0,EG
685683,2020,06,03,2020-06-03,16:32:00,3,PA,42,0,52.0000,0,0,4000,0,40.2297,-76.2393,40.2297,-76.2393,0,0,0,0,0,71,0,0,0,EG
685684,2020,06,03,2020-06-03,16:32:00,3,PA,42,0,50.0000,0,0,10000,0,41.7100,-75.6700,41.7100,-75.6700,0,0,0,0,0,115,0,0,0,EG
685685,2020,06,03,2020-06-03,16:33:00,3,PA,42,0,52.0000,0,0,0,0,40.2600,-75.8000,40.2600,-75.8000,0,0,0,0,0,11,0,0,0,EG
685686,2020,06,03,2020-06-03,16:34:00,3,PA,42,0,50.0000,0,0,10000,0,41.6000,-75.7200,41.6000,-75.7200,0,0,0,0,0,69,0,0,0,EG
685687,2020,06,03,2020-06-03,16:35:00,3,PA,42,0,52.0000,0,0,0,0,40.2700,-75.8100,40.2700,-75.8100,0,0,0,0,0,11,0,0,0,EG
685688,2020,06,03,2020-06-03,16:35:00,3,PA,42,0,50.0000,0,0,25000,0,41.6500,-75.6000,41.6500,-75.6000,0,0,0,0,0,115,0,0,0,EG
685689,2020,06,03,2020-06-03,16:37:00,3,PA,42,0,61.0000,0,0,10000,0,41.5600,-75.7800,41.5600,-75.7800,0,0,0,0,0,131,0,0,0,EG
685690,2020,06,03,2020-06-03,16:38:00,3,IN,18,0,50.0000,0,0,2000,0,39.9600,-86.0200,39.9600,-86.0200,0,0,0,0,0,57,0,0,0,EG
685691,2020,06,03,2020-06-03,16:39:00,3,PA,42,0,52.0000,0,0,4000,0,40.1554,-76.1307,40.1554,-76.1307,0,0,0,0,0,71,0,0,0,EG
685692,2020,06,03,2020-06-03,16:39:00,3,WY,56,0,53.0000,0,0,0,0,41.1000,-105.0700,41.1000,-105.0700,0,0,0,0,0,21,0,0,0,MG
685693,2020,06,03,2020-06-03,16:40:00,3,WY,56,0,53.0000,0,0,0,0,41.1500,-104.8000,41.1500,-104.8000,0,0,0,0,0,21,0,0,0,MG
685694,2020,06,03,2020-06-03,16:43:00,3,MO,29,0,56.0000,0,0,0,0,39.1938,-90.7920,39.0707,-90.9875,0,0,0,0,0,113,0,0,0,EG
685695,2020,06,03,2020-06-03,16:49:00,3,PA,42,0,50.0000,0,0,10000,0,41.4900,-75.7100,41.4900,-75.7100,0,0,0,0,0,69,0,0,0,EG
685696,2020,06,03,2020-06-03,16:54:00,3,PA,42,0,52.0000,0,0,4000,0,40.0807,-75.9915,40.0807,-75.9915,0,0,0,0,0,71,0,0,0,EG
685697,2020,06,03,2020-06-03,16:55:00,3,PA,42,0,52.0000,0,0,0,0,40.1000,-75.7600,40.1000,-75.7600,0,0,0,0,0,29,0,0,0,EG
685698,2020,06,03,2020-06-03,17:00:00,3,PA,42,0,52.0000,0,0,0,0,40.0900,-75.6400,40.0900,-75.6400,0,0,0,0,0,29,0,0,0,EG
685699,2020,06,03,2020-06-03,17:00:00,3,PA,42,0,52.0000,0,0,0,0,40.1300,-75.5800,40.1300,-75.5800,0,0,0,0,0,29,0,0,0,EG
685700,2020,06,03,2020-06-03,17:01:00,3,PA,42,0,50.0000,0,0,10000,0,41.4500,-75.3800,41.4500,-75.3800,0,0,0,0,0,127,0,0,0,EG
685701,2020,06,03,2020-06-03,17:02:00,3,PA,42,0,52.0000,0,0,0,0,40.1200,-75.5600,40.1200,-75.5600,0,0,0,0,0,29,0,0,0,EG
685702,2020,06,03,2020-06-03,17:04:00,3,PA,42,0,52.0000,0,0,0,0,40.0500,-75.5700,40.0500,-75.5700,0,0,0,0,0,29,0,0,0,EG
685703,2020,06,03,2020-06-03,17:04:00,3,PA,42,0,52.0000,0,0,0,0,40.0400,-75.5300,40.0400,-75.5300,0,0,0,0,0,29,0,0,0,EG
685704,2020,06,03,2020-06-03,17:05:00,3,MO,29,0,56.0000,0,0,0,0,39.3939,-91.6788,39.3939,-91.6788,0,0,0,0,0,173,0,0,0,EG
685705,2020,06,03,2020-06-03,17:05:00,3,AL,01,0,43.0000,0,0,200,0,34.2300,-85.9200,34.2300,-85.9200,0,0,0,0,0,49,0,0,0,EG
685706,2020,06,03,2020-06-03,17:07:00,3,PA,42,0,52.0000,0,0,0,0,40.0300,-75.5200,40.0300,-75.5200,0,0,0,0,0,29,0,0,0,EG
685707,2020,06,03,2020-06-03,17:09:00,3,PA,42,0,52.0000,0,0,0,0,40.0300,-75.5000,40.0300,-75.5000,0,0,0,0,0,29,0,0,0,EG
685708,2020,06,03,2020-06-03,17:10:00,3,PA,42,0,50.0000,0,0,10000,0,41.4000,-75.2000,41.4000,-75.2000,0,0,0,0,0,103,0,0,0,EG
685709,2020,06,03,2020-06-03,17:10:00,3,PA,42,0,52.0000,0,0,0,0,40.0100,-75.7600,40.0100,-75.7600,0,0,0,0,0,29,0,0,0,EG
685710,2020,06,03,2020-06-03,17:10:00,3,PA,42,0,70.0000,0,0,25000,0,41.3500,-75.4000,41.3500,-75.4000,0,0,0,0,0,127,0,0,0,EG
685711,2020,06,03,2020-06-03,17:11:00,3,PA,42,0,52.0000,0,0,0,0,40.0400,-75.8200,40.0400,-75.8200,0,0,0,0,0,29,0,0,0,EG
685712,2020,06,03,2020-06-03,17:11:00,3,PA,42,0,52.0000,0,0,0,0,39.9900,-75.4000,39.9900,-75.4000,0,0,0,0,0,45,0,0,0,EG
685713,2020,06,03,2020-06-03,17:12:00,3,PA,42,0,52.0000,0,0,0,0,40.0900,-75.4900,40.0900,-75.4900,0,0,0,0,0,29,0,0,0,EG
685714,2020,06,03,2020-06-03,17:13:00,3,PA,42,0,52.0000,0,0,0,0,40.0500,-75.4700,40.0500,-75.4700,0,0,0,0,0,29,0,0,0,EG
685715,2020,06,03,2020-06-03,17:14:00,3,PA,42,0,52.0000,0,0,0,0,39.9900,-75.3600,39.9900,-75.3600,0,0,0,0,0,45,0,0,0,EG
685716,2020,06,03,2020-06-03,17:15:00,3,PA,42,0,52.0000,0,0,0,0,40.0300,-75.5000,40.0300,-75.5000,0,0,0,0,0,29,0,0,0,EG
685717,2020,06,03,2020-06-03,17:17:00,3,PA,42,0,52.0000,0,0,0,0,39.9300,-75.3200,39.9300,-75.3200,0,0,0,0,0,45,0,0,0,EG
685718,2020,06,03,2020-06-03,17:17:00,3,PA,42,0,52.0000,0,0,0,0,39.9000,-75.5300,39.9000,-75.5300,0,0,0,0,0,45,0,0,0,EG
685719,2020,06,03,2020-06-03,17:20:00,3,PA,42,0,52.0000,0,0,0,0,40.0400,-75.4500,40.0400,-75.4500,0,0,0,0,0,29,0,0,0,EG
685720,2020,06,03,2020-06-03,17:20:00,3,IN,18,0,50.0000,0,0,4000,0,39.7900,-85.7800,39.7900,-85.7800,0,0,0,0,0,59,0,0,0,EG
685721,2020,06,03,2020-06-03,17:20:00,3,PA,42,0,52.0000,0,0,0,0,40.0500,-75.4000,40.0500,-75.4000,0,0,0,0,0,29,0,0,0,EG
685722,2020,06,03,2020-06-03,17:21:00,3,PA,42,0,52.0000,0,0,0,0,40.0200,-75.4800,40.0200,-75.4800,0,0,0,0,0,29,0,0,0,EG
685723,2020,06,03,2020-06-03,17:23:00,3,PA,42,0,52.0000,0,0,0,0,39.9100,-75.2800,39.9100,-75.2800,0,0,0,0,0,45,0,0,0,EG
685724,2020,06,03,2020-06-03,17:27:00,3,PA,42,0,52.0000,0,0,0,0,39.8700,-75.2600,39.8700,-75.2600,0,0,0,0,0,45,0,0,0,MG
685725,2020,06,03,2020-06-03,17:28:00,3,PA,42,0,52.0000,0,0,0,0,39.9100,-75.2600,39.9100,-75.2600,0,0,0,0,0,45,0,0,0,EG
685726,2020,06,03,2020-06-03,17:30:00,3,PA,42,0,52.0000,0,0,0,0,39.9100,-75.2600,39.9100,-75.2600,0,0,0,0,0,45,0,0,0,EG
685727,2020,06,03,2020-06-03,17:30:00,3,PA,42,0,52.0000,0,0,3000,0,40.1956,-77.1820,40.1956,-77.1820,0,0,0,0,0,41,0,0,0,EG
685728,2020,06,03,2020-06-03,17:30:00,3,PA,42,0,52.0000,0,0,0,0,39.9200,-75.2600,39.9200,-75.2600,0,0,0,0,0,45,0,0,0,EG
685729,2020,06,03,2020-06-03,17:30:00,3,PA,42,0,52.0000,0,0,1000,0,40.2015,-77.1890,40.2015,-77.1890,0,0,0,0,0,41,0,0,0,EG
685730,2020,06,03,2020-06-03,17:30:00,3,OH,39,0,45.0000,0,0,1000,0,39.6500,-83.4300,39.6500,-83.4300,0,0,0,0,0,47,0,0,0,EG
685731,2020,06,03,2020-06-03,17:32:00,3,PA,42,0,59.0000,0,0,0,0,39.8800,-75.2200,39.8800,-75.2200,0,0,0,0,0,101,0,0,0,MG
685732,2020,06,03,2020-06-03,17:35:00,3,NJ,34,0,56.0000,0,0,0,0,39.8400,-75.0700,39.8400,-75.0700,0,0,0,0,0,7,0,0,0,EG
685733,2020,06,03,2020-06-03,17:37:00,3,MS,28,0,50.0000,0,0,1000,0,33.5600,-89.8400,33.5600,-89.8400,0,0,0,0,0,15,0,0,0,EG
685734,2020,06,03,2020-06-03,17:38:00,3,NJ,34,0,56.0000,0,0,0,0,39.8000,-75.0700,39.8000,-75.0700,0,0,0,0,0,7,0,0,0,EG
685735,2020,06,03,2020-06-03,17:38:00,3,OH,39,0,50.0000,0,0,1000,0,39.4800,-84.4600,39.4800,-84.4600,0,0,0,0,0,17,0,0,0,EG
685736,2020,06,03,2020-06-03,17:38:00,3,OH,39,0,50.0000,0,0,1000,0,39.4870,-84.4521,39.4870,-84.4521,0,0,0,0,0,17,0,0,0,EG
685737,2020,06,03,2020-06-03,17:40:00,3,NJ,34,0,56.0000,0,0,0,0,39.8400,-75.0200,39.8400,-75.0200,0,0,0,0,0,7,0,0,0,EG
685738,2020,06,03,2020-06-03,17:40:00,3,NJ,34,0,56.0000,0,0,0,0,39.8000,-75.0700,39.8000,-75.0700,0,0,0,0,0,7,0,0,0,EG
685739,2020,06,03,2020-06-03,17:41:00,3,NJ,34,0,56.0000,0,0,0,0,39.8700,-75.0300,39.8700,-75.0300,0,0,0,0,0,7,0,0,0,EG
685740,2020,06,03,2020-06-03,17:42:00,3,WY,56,0,64.0000,0,0,0,0,41.3200,-105.6700,41.3200,-105.6700,0,0,0,0,0,1,0,0,0,MG
685741,2020,06,03,2020-06-03,17:43:00,3,NJ,34,0,52.0000,0,0,0,0,41.2500,-74.6700,41.2500,-74.6700,0,0,0,0,0,37,0,0,0,EG
685742,2020,06,03,2020-06-03,17:45:00,3,NJ,34,0,52.0000,0,0,0,0,39.8500,-75.0400,39.8500,-75.0400,0,0,0,0,0,7,0,0,0,EG
685743,2020,06,03,2020-06-03,17:46:00,3,NJ,34,0,52.0000,0,0,0,0,39.8500,-75.0300,39.8500,-75.0300,0,0,0,0,0,7,0,0,0,EG
685744,2020,06,03,2020-06-03,17:47:00,3,NJ,34,0,52.0000,0,0,0,0,39.8400,-75.0200,39.8400,-75.0200,0,0,0,0,0,7,0,0,0,EG
685745,2020,06,03,2020-06-03,17:49:00,3,MO,29,0,57.0000,0,0,0,0,37.7598,-90.4300,37.7598,-90.4300,0,0,0,0,0,187,0,0,0,MG
685746,2020,06,03,2020-06-03,17:53:00,3,NJ,34,0,52.0000,0,0,0,0,39.7300,-74.8800,39.7300,-74.8800,0,0,0,0,0,7,0,0,0,EG
685747,2020,06,03,2020-06-03,17:55:00,3,NJ,34,0,52.0000,0,0,0,0,39.9300,-75.0300,39.9300,-75.0300,0,0,0,0,0,7,0,0,0,EG
685748,2020,06,03,2020-06-03,17:55:00,3,LA,22,0,50.0000,0,0,5000,0,31.5700,-91.4400,31.5700,-91.4400,0,0,0,0,0,29,0,0,0,EG
685749,2020,06,03,2020-06-03,17:56:00,3,NJ,34,0,52.0000,0,0,0,0,41.2000,-74.4800,41.2000,-74.4800,0,0,0,0,0,37,0,0,0,EG
685750,2020,06,03,2020-06-03,17:56:00,3,NY,36,0,52.0000,0,0,2000,0,41.2531,-74.3612,41.2531,-74.3612,0,0,0,0,0,71,0,0,0,EG
685751,2020,06,03,2020-06-03,17:56:00,3,WY,56,0,51.0000,0,0,0,0,44.5200,-108.0800,44.5200,-108.0800,0,0,0,0,0,3,0,0,0,MG
685752,2020,06,03,2020-06-03,17:58:00,3,NJ,34,0,52.0000,0,0,0,0,39.8000,-75.0100,39.8000,-75.0100,0,0,0,0,0,7,0,0,0,EG
685753,2020,06,03,2020-06-03,18:00:00,3,PA,42,0,52.0000,0,0,5000,0,40.0092,-76.8490,40.0092,-76.8490,0,0,0,0,0,133,0,0,0,EG
685754,2020,06,03,2020-06-03,18:00:00,3,LA,22,0,52.0000,0,0,4000,0,32.6100,-91.1800,32.6100,-91.1800,0,0,0,0,0,35,0,0,0,EG
685755,2020,06,03,2020-06-03,18:02:00,3,NJ,34,0,52.0000,0,0,0,0,39.6000,-74.8400,39.6000,-74.8400,0,0,0,0,0,1,0,0,0,EG
685756,2020,06,03,2020-06-03,18:04:00,3,IN,18,0,74.0000,0,0,50000,0,39.5988,-85.4421,39.5988,-85.4421,0,0,0,0,0,139,0,0,0,EG
685757,2020,06,03,2020-06-03,18:05:00,3,NJ,34,0,52.0000,0,0,0,0,39.6400,-74.7900,39.6400,-74.7900,0,0,0,0,0,1,0,0,0,EG
685758,2020,06,03,2020-06-03,18:07:00,3,NJ,34,0,52.0000,0,0,0,0,39.8500,-75.0300,39.8500,-75.0300,0,0,0,0,0,7,0,0,0,EG
685759,2020,06,03,2020-06-03,18:08:00,3,NJ,34,0,52.0000,0,0,0,0,39.5800,-74.7200,39.5800,-74.7200,0,0,0,0,0,1,0,0,0,EG
685760,2020,06,03,2020-06-03,18:08:00,3,NE,31,0,52.0000,0,0,0,0,41.8600,-99.2400,41.8600,-99.2400,0,0,0,0,0,115,0,0,0,EG
685761,2020,06,03,2020-06-03,18:11:00,3,NJ,34,0,52.0000,0,0,0,0,39.6300,-74.6600,39.6300,-74.6600,0,0,0,0,0,1,0,0,0,EG
685762,2020,06,03,2020-06-03,18:15:00,3,MS,28,0,52.0000,0,0,4000,0,33.1800,-90.2200,33.1800,-90.2200,0,0,0,0,0,51,0,0,0,EG
685763,2020,06,03,2020-06-03,18:15:00,3,PA,42,0,52.0000,0,0,4000,0,39.9700,-76.6800,39.9700,-76.6800,0,0,0,0,0,133,0,0,0,EG
685764,2020,06,03,2020-06-03,18:17:00,3,PA,42,0,52.0000,0,0,2000,0,39.9600,-76.7100,39.9600,-76.7100,0,0,0,0,0,133,0,0,0,EG
685765,2020,06,03,2020-06-03,18:20:00,3,NE,31,0,61.0000,0,0,0,0,41.6400,-99.3700,41.6400,-99.3700,0,0,0,0,0,41,0,0,0,EG
685766,2020,06,03,2020-06-03,18:22:00,3,NJ,34,0,52.0000,0,0,0,0,39.5300,-74.4900,39.5300,-74.4900,0,0,0,0,0,1,0,0,0,EG
685767,2020,06,03,2020-06-03,18:27:00,3,PA,42,0,52.0000,0,0,3000,0,39.8934,-76.6386,39.8934,-76.6386,0,0,0,0,0,133,0,0,0,EG
685768,2020,06,03,2020-06-03,18:27:00,3,PA,42,0,52.0000,0,0,2000,0,39.9015,-76.6108,39.9015,-76.6108,0,0,0,0,0,133,0,0,0,EG
685769,2020,06,03,2020-06-03,18:30:00,3,PA,42,0,52.0000,0,0,2000,0,39.9039,-76.5858,39.9039,-76.5858,0,0,0,0,0,133,0,0,0,EG
685770,2020,06,03,2020-06-03,18:30:00,3,OH,39,0,45.0000,0,0,500,0,39.5200,-83.9400,39.5200,-83.9400,0,0,0,0,0,27,0,0,0,EG
685771,2020,06,03,2020-06-03,18:32:00,3,NE,31,0,56.0000,0,0,0,0,41.6200,-98.9500,41.6200,-98.9500,0,0,0,0,0,175,0,0,0,MG
685772,2020,06,03,2020-06-03,18:32:00,3,OH,39,0,50.0000,0,0,4000,0,39.5493,-83.5741,39.5493,-83.5741,0,0,0,0,0,47,0,0,0,EG
685773,2020,06,03,2020-06-03,18:32:00,3,OH,39,0,50.0000,0,0,1000,0,39.5600,-83.6500,39.5600,-83.6500,0,0,0,0,0,47,0,0,0,EG
685774,2020,06,03,2020-06-03,18:35:00,3,NY,36,0,52.0000,0,0,2000,0,41.1400,-73.7800,41.1400,-73.7800,0,0,0,0,0,119,0,0,0,EG
685775,2020,06,03,2020-06-03,18:37:00,3,NJ,34,0,56.0000,0,0,0,0,39.5600,-74.2400,39.5600,-74.2400,0,0,0,0,0,29,0,0,0,EG
685776,2020,06,03,2020-06-03,18:39:00,3,NE,31,0,61.0000,0,0,0,0,40.3600,-100.3800,40.3600,-100.3800,0,0,0,0,0,63,0,0,0,EG
685777,2020,06,03,2020-06-03,18:40:00,3,NY,36,0,52.0000,0,0,2000,0,41.0795,-73.7731,41.0795,-73.7731,0,0,0,0,0,119,0,0,0,EG
685778,2020,06,03,2020-06-03,18:40:00,3,NY,36,0,52.0000,0,0,14000,0,41.1000,-73.7900,41.1000,-73.7900,0,0,0,0,0,119,0,0,0,EG
685779,2020,06,03,2020-06-03,18:52:00,3,IN,18,0,50.0000,0,0,2000,0,39.5700,-84.8200,39.5700,-84.8200,0,0,0,0,0,161,0,0,0,EG
685780,2020,06,03,2020-06-03,18:55:00,3,NE,31,0,56.0000,0,0,0,0,40.5400,-100.3900,40.5400,-100.3900,0,0,0,0,0,63,0,0,0,EG
685781,2020,06,03,2020-06-03,18:56:00,3,OH,39,0,52.0000,0,0,0,0,39.5000,-84.7800,39.5000,-84.7800,0,0,0,0,0,17,0,0,0,MG
685782,2020,06,03,2020-06-03,18:58:00,3,IL,17,0,52.0000,0,0,0,0,41.3800,-90.9300,41.3800,-90.9300,0,0,0,0,0,161,0,0,0,EG
685783,2020,06,03,2020-06-03,19:01:00,3,NE,31,0,56.0000,0,0,0,0,41.3609,-98.9545,41.3334,-98.8926,0,0,0,0,0,163,0,0,0,EG
685784,2020,06,03,2020-06-03,19:07:00,3,OH,39,0,50.0000,0,0,3000,0,39.3400,-83.8200,39.3400,-83.8200,0,0,0,0,0,27,0,0,0,EG
685785,2020,06,03,2020-06-03,19:07:00,3,OH,39,0,52.0000,0,0,3000,0,39.5100,-84.7500,39.5100,-84.7500,0,0,0,0,0,17,0,0,0,EG
685786,2020,06,03,2020-06-03,19:24:00,3,OH,39,0,50.0000,0,0,3000,0,39.4400,-84.3600,39.4400,-84.3600,0,0,0,0,0,17,0,0,0,EG
685787,2020,06,03,2020-06-03,19:32:00,3,NY,36,0,52.0000,0,0,11000,0,40.8200,-73.0800,40.8200,-73.0800,0,0,0,0,0,103,0,0,0,EG
685788,2020,06,03,2020-06-03,19:34:00,3,NE,31,0,52.0000,0,0,0,0,41.2255,-98.4878,41.2255,-98.4878,0,0,0,0,0,93,0,0,0,EG
685789,2020,06,03,2020-06-03,19:38:00,3,NY,36,0,52.0000,0,0,4000,0,40.8000,-73.0000,40.8000,-73.0000,0,0,0,0,0,103,0,0,0,EG
685790,2020,06,03,2020-06-03,19:40:00,3,OH,39,0,50.0000,0,0,6000,0,39.4200,-84.4100,39.4200,-84.4100,0,0,0,0,0,17,0,0,0,EG
685791,2020,06,03,2020-06-03,19:42:00,3,OH,39,0,45.0000,0,0,1000,0,39.4200,-84.2800,39.4200,-84.2800,0,0,0,0,0,165,0,0,0,EG
685792,2020,06,03,2020-06-03,19:45:00,3,NE,31,0,56.0000,0,0,250000,250000,41.1209,-98.3157,41.1209,-98.3157,0,0,0,0,0,93,0,0,0,EG
685793,2020,06,03,2020-06-03,19:50:00,3,IL,17,0,52.0000,0,0,6000,0,39.7500,-87.6624,39.7500,-87.6624,0,0,0,0,0,45,0,0,0,EG
685794,2020,06,03,2020-06-03,19:56:00,3,NE,31,0,61.0000,0,0,500000,0,41.0601,-98.1920,41.0200,-98.1700,0,0,0,0,0,121,0,0,0,MG
685795,2020,06,03,2020-06-03,20:20:00,3,IN,18,0,52.0000,0,0,5000,0,39.5700,-87.4400,39.5700,-87.4400,0,0,0,0,0,167,0,0,0,EG
685796,2020,06,03,2020-06-03,20:30:00,3,NE,31,0,52.0000,0,0,0,0,41.1795,-97.8772,41.1795,-97.8772,0,0,0,0,0,121,0,0,0,EG
685797,2020,06,03,2020-06-03,20:35:00,3,NE,31,0,50.0000,0,0,0,0,40.8800,-98.0000,40.8800,-98.0000,0,0,0,0,0,81,0,0,0,MG
685798,2020,06,03,2020-06-03,20:45:00,3,NE,31,0,52.0000,0,0,2000,0,40.7800,-97.8000,40.7800,-97.8000,0,0,0,0,0,185,0,0,0,EG
685799,2020,06,03,2020-06-03,20:50:00,3,NE,31,0,69.0000,0,0,100000,0,40.8939,-97.6294,40.8656,-97.5731,0,0,0,0,0,185,0,0,0,MG
685800,2020,06,03,2020-06-03,20:59:00,3,NE,31,0,54.0000,0,0,0,0,40.9000,-97.5074,40.9000,-97.5074,0,0,0,0,0,185,0,0,0,MG
685801,2020,06,03,2020-06-03,21:03:00,3,NE,31,0,65.0000,0,0,0,0,40.2900,-96.8400,40.2900,-96.8400,0,0,0,0,0,67,0,0,0,EG
685802,2020,06,03,2020-06-03,21:03:00,3,NE,31,0,68.0000,0,0,0,0,40.9000,-97.4500,40.9000,-97.4500,0,0,0,0,0,185,0,0,0,MG
685803,2020,06,03,2020-06-03,21:16:00,3,MO,29,0,52.0000,0,0,0,0,39.3900,-92.4000,39.3900,-92.4000,0,0,0,0,0,175,0,0,0,EG
685804,2020,06,03,2020-06-03,21:19:00,3,NE,31,0,55.0000,0,0,0,0,40.9000,-97.3300,40.9000,-97.3300,0,0,0,0,0,159,0,0,0,MG
685805,2020,06,03,2020-06-03,21:29:00,3,NE,31,0,55.0000,0,0,0,0,40.9100,-97.1000,40.9100,-97.1000,0,0,0,0,0,159,0,0,0,EG
685806,2020,06,03,2020-06-03,21:30:00,3,MO,29,0,52.0000,0,0,0,0,39.4178,-92.4579,39.4160,-92.4091,0,0,0,0,0,175,0,0,0,EG
