om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
660617,2021,05,31,2021-05-31,11:35:00,3,CO,08,0,1.00,0,0,0,0,37.5000,-108.2400,37.5000,-108.2400,0,0,0,0,0,83,0,0,0
660618,2021,05,31,2021-05-31,12:25:00,3,MI,26,0,0.75,0,0,0,0,46.4900,-87.7300,46.4900,-87.7300,0,0,0,0,0,103,0,0,0
660619,2021,05,31,2021-05-31,12:30:00,3,MI,26,0,1.25,0,0,5000,0,46.4800,-87.7200,46.4800,-87.7200,0,0,0,0,0,103,0,0,0
660620,2021,05,31,2021-05-31,12:50:00,3,CO,08,0,0.75,0,0,0,0,37.2500,-107.9400,37.2500,-107.9400,0,0,0,0,0,67,0,0,0
660621,2021,05,31,2021-05-31,12:58:00,3,WI,55,0,0.75,0,0,0,0,45.9700,-89.8900,45.9700,-89.8900,0,0,0,0,0,125,0,0,0
660622,2021,05,31,2021-05-31,12:58:00,3,WI,55,0,0.88,0,0,0,0,45.9600,-89.8800,45.9600,-89.8800,0,0,0,0,0,125,0,0,0
660623,2021,05,31,2021-05-31,13:30:00,3,NM,35,0,0.88,0,0,0,0,35.1700,-106.7900,35.1700,-106.7900,0,0,0,0,0,1,0,0,0
660624,2021,05,31,2021-05-31,13:44:00,3,WI,55,0,1.00,0,0,0,0,45.7800,-89.3000,45.7800,-89.3000,0,0,0,0,0,85,0,0,0
660625,2021,05,31,2021-05-31,13:50:00,3,WI,55,0,0.88,0,0,0,0,45.8300,-89.1600,45.8300,-89.1600,0,0,0,0,0,85,0,0,0
660626,2021,05,31,2021-05-31,13:52:00,3,NM,35,0,1.00,0,0,0,0,35.2500,-106.6500,35.2500,-106.6500,0,0,0,0,0,43,0,0,0
660627,2021,05,31,2021-05-31,14:08:00,3,NM,35,0,1.00,0,0,0,0,35.2000,-106.6600,35.2000,-106.6600,0,0,0,0,0,1,0,0,0
660628,2021,05,31,2021-05-31,14:10:00,3,TX,48,0,1.50,0,0,0,0,30.7272,-103.1874,30.7272,-103.1874,0,0,0,0,0,371,0,0,0
660629,2021,05,31,2021-05-31,14:25:00,3,MN,27,0,0.88,0,0,0,0,44.1500,-92.9400,44.1500,-92.9400,0,0,0,0,0,39,0,0,0
660630,2021,05,31,2021-05-31,14:30:00,3,NM,35,0,0.75,0,0,0,0,35.2100,-106.6700,35.2100,-106.6700,0,0,0,0,0,1,0,0,0
660631,2021,05,31,2021-05-31,14:36:00,3,WI,55,0,1.00,0,0,0,0,45.6400,-89.4100,45.6400,-89.4100,0,0,0,0,0,85,0,0,0
660632,2021,05,31,2021-05-31,14:45:00,3,WI,55,0,1.00,0,0,0,0,45.6300,-89.4100,45.6300,-89.4100,0,0,0,0,0,85,0,0,0
660633,2021,05,31,2021-05-31,14:48:00,3,WI,55,0,0.88,0,0,0,0,44.5000,-91.8900,44.5000,-91.8900,0,0,0,0,0,11,0,0,0
660634,2021,05,31,2021-05-31,15:04:00,3,TX,48,0,1.00,0,0,0,0,30.9354,-102.7142,30.9354,-102.7142,0,0,0,0,0,371,0,0,0
660635,2021,05,31,2021-05-31,15:37:00,3,WI,55,0,0.88,0,0,0,0,45.1800,-89.6800,45.1800,-89.6800,0,0,0,0,0,69,0,0,0
660636,2021,05,31,2021-05-31,15:38:00,3,TX,48,0,1.25,0,0,0,0,30.5174,-102.6300,30.5174,-102.6300,0,0,0,0,0,371,0,0,0
660637,2021,05,31,2021-05-31,15:39:00,3,WI,55,0,1.25,0,0,0,0,45.7200,-90.4000,45.7200,-90.4000,0,0,0,0,0,99,0,0,0
660638,2021,05,31,2021-05-31,15:42:00,3,WI,55,0,1.00,0,0,0,0,45.6900,-90.4100,45.6900,-90.4100,0,0,0,0,0,99,0,0,0
660639,2021,05,31,2021-05-31,16:00:00,3,WI,55,0,0.75,0,0,0,0,45.6900,-90.4000,45.6900,-90.4000,0,0,0,0,0,99,0,0,0
660640,2021,05,31,2021-05-31,16:35:00,3,TX,48,0,2.00,0,0,0,0,31.4942,-102.6165,31.4942,-102.6165,0,0,0,0,0,103,0,0,0
660641,2021,05,31,2021-05-31,18:18:00,3,TX,48,0,1.00,0,0,0,0,30.5905,-102.8700,30.5905,-102.8700,0,0,0,0,0,371,0,0,0
660642,2021,05,31,2021-05-31,23:06:00,3,TX,48,0,0.75,0,0,0,0,28.7345,-100.5000,28.7345,-100.5000,0,0,0,0,0,323,0,0,0
660643,2021,06,01,2021-06-01,16:06:00,3,NM,35,0,0.88,0,0,0,0,33.5400,-105.1700,33.5400,-105.1700,0,0,0,0,0,27,0,0,0
660644,2021,06,01,2021-06-01,17:05:00,3,CO,08,0,1.00,0,0,0,0,38.3500,-104.1800,38.3500,-104.1800,0,0,0,0,0,101,0,0,0
660645,2021,06,01,2021-06-01,17:07:00,3,KS,20,0,0.75,0,0,0,0,38.8946,-102.0370,38.8946,-102.0370,0,0,0,0,0,199,0,0,0
660646,2021,06,01,2021-06-01,17:30:00,3,CO,08,0,1.75,0,0,0,0,40.2500,-103.7900,40.2500,-103.7900,0,0,0,0,0,87,0,0,0
660647,2021,06,01,2021-06-01,17:37:00,3,KS,20,0,0.75,0,0,0,0,39.5168,-101.9299,39.5168,-101.9299,0,0,0,0,0,181,0,0,0
660648,2021,06,01,2021-06-01,17:38:00,3,NM,35,0,0.88,0,0,0,0,34.4400,-105.0400,34.4400,-105.0400,0,0,0,0,0,19,0,0,0
660649,2021,06,01,2021-06-01,17:49:00,3,CO,08,0,1.00,0,0,0,0,38.5200,-102.9700,38.5200,-102.9700,0,0,0,0,0,61,0,0,0
660650,2021,06,01,2021-06-01,18:23:00,3,TX,48,0,0.75,0,0,0,0,33.7300,-100.9800,33.7300,-100.9800,0,0,0,0,0,125,0,0,0
660651,2021,06,01,2021-06-01,19:36:00,3,TX,48,0,1.75,0,0,0,0,32.3405,-102.5258,32.3405,-102.5258,0,0,0,0,0,3,0,0,0
660652,2021,06,01,2021-06-01,19:37:00,3,TX,48,0,1.25,0,0,0,0,32.3334,-102.5566,32.3334,-102.5566,0,0,0,0,0,3,0,0,0
660653,2021,06,01,2021-06-01,20:55:00,3,NM,35,0,1.00,0,0,2000,0,35.1900,-105.0600,35.1900,-105.0600,0,0,0,0,0,19,0,0,0
660654,2021,06,02,2021-06-02,14:10:00,3,OK,40,0,0.88,0,0,0,0,34.5100,-98.9800,34.5100,-98.9800,0,0,0,0,0,141,0,0,0
660655,2021,06,02,2021-06-02,14:50:00,3,TX,48,0,1.25,0,0,0,0,32.3120,-102.0726,32.3120,-102.0726,0,0,0,0,0,317,0,0,0
660656,2021,06,02,2021-06-02,14:55:00,3,OK,40,0,1.75,0,0,0,0,34.3400,-98.8700,34.3400,-98.8700,0,0,0,0,0,141,0,0,0
660657,2021,06,02,2021-06-02,15:07:00,3,TN,47,0,1.25,0,0,0,0,36.1017,-88.1840,36.1017,-88.1840,0,0,0,0,0,5,0,0,0
660658,2021,06,02,2021-06-02,15:15:00,3,TN,47,0,1.00,0,0,0,0,36.0913,-88.1100,36.0913,-88.1100,0,0,0,0,0,5,0,0,0
660659,2021,06,02,2021-06-02,15:53:00,3,TX,48,0,1.75,0,0,0,0,32.4500,-100.5100,32.4500,-100.5100,0,0,0,0,0,353,0,0,0
660660,2021,06,02,2021-06-02,16:50:00,3,TX,48,0,1.00,0,0,0,0,31.9924,-102.7500,31.9924,-102.7500,0,0,0,0,0,135,0,0,0
660661,2021,06,02,2021-06-02,17:18:00,3,TX,48,0,1.00,0,0,0,0,31.8993,-102.9456,31.8993,-102.9456,0,0,0,0,0,495,0,0,0
660662,2021,06,02,2021-06-02,17:37:00,3,TX,48,0,1.00,0,0,0,0,30.1500,-95.2200,30.1500,-95.2200,0,0,0,0,0,339,0,0,0
660663,2021,06,02,2021-06-02,18:15:00,3,TX,48,0,1.00,0,0,0,0,30.5200,-96.7200,30.5200,-96.7200,0,0,0,0,0,51,0,0,0
660664,2021,06,02,2021-06-02,18:25:00,3,TN,47,0,0.88,0,0,0,0,36.2921,-88.1401,36.2921,-88.1401,0,0,0,0,0,79,0,0,0
660665,2021,06,02,2021-06-02,18:39:00,3,NM,35,0,1.00,0,0,0,0,33.2398,-103.3322,33.2398,-103.3322,0,0,0,0,0,25,0,0,0
660666,2021,06,02,2021-06-02,19:02:00,3,NM,35,0,1.75,0,0,0,0,33.2580,-103.3200,33.2580,-103.3200,0,0,0,0,0,25,0,0,0
660667,2021,06,03,2021-06-03,14:52:00,3,MD,24,0,1.00,0,0,0,0,39.3599,-76.6901,39.3599,-76.6901,0,0,0,0,0,510,0,0,0
660668,2021,06,03,2021-06-03,15:44:00,3,MD,24,0,1.00,0,0,0,0,39.1372,-77.1656,39.1372,-77.1656,0,0,0,0,0,31,0,0,0
660669,2021,06,04,2021-06-04,12:13:00,3,PA,42,0,1.00,0,0,0,0,40.4100,-75.7600,40.4100,-75.7600,0,0,0,0,0,11,0,0,0
660670,2021,06,04,2021-06-04,12:30:00,3,PA,42,0,1.00,0,0,0,0,40.3400,-75.2600,40.3400,-75.2600,0,0,0,0,0,17,0,0,0
660671,2021,06,04,2021-06-04,12:35:00,3,PA,42,0,0.88,0,0,0,0,40.2900,-75.2100,40.2900,-75.2100,0,0,0,0,0,17,0,0,0
660672,2021,06,04,2021-06-04,12:40:00,3,PA,42,0,0.88,0,0,0,0,40.3000,-75.1800,40.3000,-75.1800,0,0,0,0,0,17,0,0,0
660673,2021,06,04,2021-06-04,13:38:00,3,NJ,34,0,1.00,0,0,0,0,40.6500,-74.4100,40.6500,-74.4100,0,0,0,0,0,35,0,0,0
660674,2021,06,04,2021-06-04,13:42:00,3,NJ,34,0,1.00,0,0,0,0,40.6400,-74.3900,40.6400,-74.3900,0,0,0,0,0,39,0,0,0
660675,2021,06,04,2021-06-04,13:43:00,3,NJ,34,0,1.25,0,0,0,0,40.6300,-74.3700,40.6300,-74.3700,0,0,0,0,0,39,0,0,0
660676,2021,06,04,2021-06-04,13:54:00,3,NJ,34,0,0.75,0,0,0,0,40.1200,-74.8100,40.1200,-74.8100,0,0,0,0,0,5,0,0,0
660677,2021,06,04,2021-06-04,13:57:00,3,NJ,34,0,1.25,0,0,0,0,40.8200,-73.9800,40.8200,-73.9800,0,0,0,0,0,3,0,0,0
660678,2021,06,04,2021-06-04,13:58:00,3,PA,42,0,0.75,0,0,0,0,40.0900,-74.9600,40.0900,-74.9600,0,0,0,0,0,101,0,0,0
660679,2021,06,04,2021-06-04,14:04:00,3,PA,42,0,1.25,0,0,0,0,39.9700,-75.2100,39.9700,-75.2100,0,0,0,0,0,101,0,0,0
660680,2021,06,04,2021-06-04,14:08:00,3,NY,36,0,1.50,0,0,0,0,40.7800,-73.9100,40.7800,-73.9100,0,0,0,0,0,81,0,0,0
660681,2021,06,04,2021-06-04,15:08:00,3,NJ,34,0,0.75,0,0,0,0,40.0600,-74.1400,40.0600,-74.1400,0,0,0,0,0,29,0,0,0
660682,2021,06,04,2021-06-04,15:40:00,3,CT,09,0,1.00,0,0,0,0,41.6500,-72.4800,41.6500,-72.4800,0,0,0,0,0,3,0,0,0
660683,2021,06,04,2021-06-04,15:57:00,3,CT,09,0,0.75,0,0,0,0,41.7000,-72.5600,41.7000,-72.5600,0,0,0,0,0,3,0,0,0
660684,2021,06,04,2021-06-04,17:00:00,3,MT,30,0,1.75,0,0,0,0,46.2300,-110.1300,46.2300,-110.1300,0,0,0,0,0,107,0,0,0
660685,2021,06,04,2021-06-04,18:50:00,3,GA,13,0,0.88,0,0,0,0,31.8400,-81.6900,31.8400,-81.6900,0,0,0,0,0,179,0,0,0
660686,2021,06,04,2021-06-04,19:02:00,3,MT,30,0,1.00,0,0,0,0,47.8300,-108.6400,47.8300,-108.6400,0,0,0,0,0,71,0,0,0
660687,2021,06,04,2021-06-04,20:45:00,3,MT,30,0,1.00,0,0,0,0,46.0100,-110.6700,46.0100,-110.6700,0,0,0,0,0,67,0,0,0
660688,2021,06,05,2021-06-05,13:26:00,3,SC,45,0,1.00,0,0,0,0,33.0100,-80.0400,33.0100,-80.0400,0,0,0,0,0,15,0,0,0
660689,2021,06,05,2021-06-05,13:40:00,3,SC,45,0,0.88,0,0,0,0,33.0500,-80.2300,33.0500,-80.2300,0,0,0,0,0,35,0,0,0
660690,2021,06,05,2021-06-05,19:10:00,3,CO,08,0,1.00,0,0,0,0,39.3600,-104.8500,39.3600,-104.8500,0,0,0,0,0,35,0,0,0
660691,2021,06,05,2021-06-05,19:18:00,3,CO,08,0,0.75,0,0,0,0,39.3800,-104.8600,39.3800,-104.8600,0,0,0,0,0,35,0,0,0
660692,2021,06,05,2021-06-05,21:08:00,3,ND,38,0,0.75,0,0,0,0,48.9700,-97.2500,48.9700,-97.2500,0,0,0,0,0,67,0,0,0
660693,2021,06,05,2021-06-05,23:00:00,3,ND,38,0,1.00,0,0,0,0,48.6200,-97.4500,48.6200,-97.4500,0,0,0,0,0,67,0,0,0
660694,2021,06,05,2021-06-05,23:10:00,3,ND,38,0,1.00,0,0,0,0,46.8800,-102.7900,46.8800,-102.7900,0,0,0,0,0,89,0,0,0
660695,2021,06,05,2021-06-05,23:24:00,3,ND,38,0,0.75,0,0,0,0,46.8600,-102.5700,46.8600,-102.5700,0,0,0,0,0,89,0,0,0
660696,2021,06,06,2021-06-06,16:30:00,3,NC,37,0,0.75,0,0,0,0,35.2600,-81.2200,35.2600,-81.2200,0,0,0,0,0,71,0,0,0
660697,2021,06,06,2021-06-06,18:20:00,3,NE,31,0,1.00,0,0,0,0,41.1500,-103.6800,41.1500,-103.6800,0,0,0,0,0,105,0,0,0
660698,2021,06,06,2021-06-06,18:35:00,3,WY,56,0,1.00,0,0,0,0,41.7721,-104.7990,41.7721,-104.7990,0,0,0,0,0,31,0,0,0
660699,2021,06,06,2021-06-06,18:40:00,3,WY,56,0,1.00,0,0,0,0,41.7700,-104.8100,41.7700,-104.8100,0,0,0,0,0,31,0,0,0
660700,2021,06,06,2021-06-06,18:59:00,3,TX,48,0,1.25,0,0,0,0,32.3000,-95.3000,32.3000,-95.3000,0,0,0,0,0,423,0,0,0
660701,2021,06,06,2021-06-06,19:38:00,3,WY,56,0,1.75,0,0,0,0,41.9700,-104.3600,41.9700,-104.3600,0,0,0,0,0,15,0,0,0
660702,2021,06,06,2021-06-06,19:38:00,3,GA,13,0,1.00,0,0,0,0,33.8494,-83.4321,33.8494,-83.4321,0,0,0,0,0,219,0,0,0
660703,2021,06,06,2021-06-06,19:40:00,3,GA,13,0,1.50,0,0,0,0,33.9117,-83.4829,33.9117,-83.4829,0,0,0,0,0,219,0,0,0
660704,2021,06,06,2021-06-06,19:44:00,3,GA,13,0,1.50,0,0,0,0,33.9400,-83.4800,33.9400,-83.4800,0,0,0,0,0,59,0,0,0
660705,2021,06,06,2021-06-06,19:45:00,3,GA,13,0,1.25,0,0,0,0,33.9570,-83.4674,33.9570,-83.4674,0,0,0,0,0,59,0,0,0
660706,2021,06,06,2021-06-06,19:58:00,3,WY,56,0,1.00,0,0,0,0,42.1400,-104.3500,42.1400,-104.3500,0,0,0,0,0,15,0,0,0
660707,2021,06,06,2021-06-06,20:03:00,3,WY,56,0,1.00,0,0,0,0,42.1200,-104.3500,42.1200,-104.3500,0,0,0,0,0,15,0,0,0
660708,2021,06,06,2021-06-06,20:39:00,3,TX,48,0,0.91,0,0,0,0,34.7600,-102.3000,34.7600,-102.3000,0,0,0,0,0,117,0,0,0
660709,2021,06,06,2021-06-06,21:54:00,3,CO,08,0,1.75,0,0,0,0,38.0900,-102.6200,38.0900,-102.6200,0,0,0,0,0,99,0,0,0
660710,2021,06,07,2021-06-07,02:35:00,3,OK,40,0,2.75,0,0,0,0,34.8000,-98.3200,34.8000,-98.3200,0,0,0,0,0,31,0,0,0
660711,2021,06,07,2021-06-07,03:55:00,3,TX,48,0,1.50,0,0,0,0,33.8500,-98.5800,33.8500,-98.5800,0,0,0,0,0,485,0,0,0
660712,2021,06,07,2021-06-07,03:57:00,3,TX,48,0,1.00,0,0,0,0,33.8700,-98.5800,33.8700,-98.5800,0,0,0,0,0,485,0,0,0
660713,2021,06,07,2021-06-07,15:21:00,3,LA,22,0,1.00,0,0,0,0,32.5427,-92.6641,32.5427,-92.6641,0,0,0,0,0,61,0,0,0
660714,2021,06,07,2021-06-07,16:16:00,3,ND,38,0,1.00,0,0,0,0,47.6400,-97.4600,47.6400,-97.4600,0,0,0,0,0,97,0,0,0
660715,2021,06,07,2021-06-07,16:25:00,3,ND,38,0,1.00,0,0,0,0,47.6400,-97.4600,47.6400,-97.4600,0,0,0,0,0,97,0,0,0
660716,2021,06,07,2021-06-07,16:32:00,3,ND,38,0,1.00,0,0,0,0,47.6700,-97.1100,47.6700,-97.1100,0,0,0,0,0,97,0,0,0
660717,2021,06,07,2021-06-07,16:38:00,3,ND,38,0,0.75,0,0,0,0,47.6000,-97.1000,47.6000,-97.1000,0,0,0,0,0,97,0,0,0
660718,2021,06,07,2021-06-07,16:45:00,3,ND,38,0,1.00,0,0,0,0,47.7200,-96.9500,47.7200,-96.9500,0,0,0,0,0,35,0,0,0
660719,2021,06,07,2021-06-07,16:49:00,3,ND,38,0,1.00,0,0,0,0,47.6400,-97.4600,47.6400,-97.4600,0,0,0,0,0,97,0,0,0
660720,2021,06,07,2021-06-07,16:55:00,3,MN,27,0,0.75,0,0,0,0,47.7100,-96.7300,47.7100,-96.7300,0,0,0,0,0,119,0,0,0
660721,2021,06,07,2021-06-07,17:00:00,3,MN,27,0,1.00,0,0,0,0,47.7000,-96.7800,47.7000,-96.7800,0,0,0,0,0,119,0,0,0
660722,2021,06,07,2021-06-07,17:00:00,3,MN,27,0,1.00,0,0,0,0,47.6900,-96.7400,47.6900,-96.7400,0,0,0,0,0,119,0,0,0
660723,2021,06,07,2021-06-07,17:00:00,3,SD,46,0,1.00,0,0,0,0,44.1700,-103.7400,44.1700,-103.7400,0,0,0,0,0,81,0,0,0
660724,2021,06,07,2021-06-07,17:14:00,3,SD,46,0,1.00,0,0,0,0,45.9200,-99.6800,45.9200,-99.6800,0,0,0,0,0,89,0,0,0
660725,2021,06,07,2021-06-07,17:49:00,3,ND,38,0,1.25,0,0,0,0,46.9000,-99.3000,46.9000,-99.3000,0,0,0,0,0,93,0,0,0
660726,2021,06,07,2021-06-07,17:54:00,3,ND,38,0,1.75,0,0,0,0,46.1900,-99.3600,46.1900,-99.3600,0,0,0,0,0,51,0,0,0
660727,2021,06,07,2021-06-07,17:58:00,3,ND,38,0,1.00,0,0,0,0,46.0700,-99.3700,46.0700,-99.3700,0,0,0,0,0,51,0,0,0
660728,2021,06,07,2021-06-07,18:05:00,3,ND,38,0,1.50,0,0,0,0,46.1500,-99.3700,46.1500,-99.3700,0,0,0,0,0,51,0,0,0
660729,2021,06,07,2021-06-07,18:11:00,3,ND,38,0,2.00,0,0,0,0,46.1400,-99.3700,46.1400,-99.3700,0,0,0,0,0,51,0,0,0
660730,2021,06,07,2021-06-07,18:33:00,3,ND,38,0,1.75,0,0,0,0,46.4200,-99.4900,46.4200,-99.4900,0,0,0,0,0,47,0,0,0
660731,2021,06,07,2021-06-07,18:46:00,3,ND,38,0,1.25,0,0,0,0,46.4500,-99.3500,46.4500,-99.3500,0,0,0,0,0,47,0,0,0
660732,2021,06,07,2021-06-07,18:47:00,3,ND,38,0,2.25,0,0,0,0,46.6000,-99.3700,46.6000,-99.3700,0,0,0,0,0,47,0,0,0
660733,2021,06,07,2021-06-07,18:49:00,3,ND,38,0,2.00,0,0,0,0,46.4600,-99.3500,46.4600,-99.3500,0,0,0,0,0,47,0,0,0
660734,2021,06,07,2021-06-07,18:50:00,3,ND,38,0,2.50,0,0,0,0,46.6800,-98.8600,46.6800,-98.8600,0,0,0,0,0,93,0,0,0
660735,2021,06,07,2021-06-07,19:10:00,3,ND,38,0,1.00,0,0,0,0,46.6900,-98.7100,46.6900,-98.7100,0,0,0,0,0,93,0,0,0
660736,2021,06,07,2021-06-07,19:21:00,3,ND,38,0,1.00,0,0,0,0,47.3700,-98.2300,47.3700,-98.2300,0,0,0,0,0,39,0,0,0
660737,2021,06,07,2021-06-07,19:28:00,3,ND,38,0,1.00,0,0,0,0,46.6300,-99.1400,46.6300,-99.1400,0,0,0,0,0,47,0,0,0
660738,2021,06,07,2021-06-07,19:30:00,3,ND,38,0,1.25,0,0,0,0,46.2600,-99.5100,46.2600,-99.5100,0,0,0,0,0,51,0,0,0
660739,2021,06,07,2021-06-07,19:48:00,3,ND,38,0,0.75,0,0,0,0,46.7300,-98.0800,46.7300,-98.0800,0,0,0,0,0,3,0,0,0
660740,2021,06,07,2021-06-07,19:48:00,3,ND,38,0,1.00,0,0,0,0,46.7400,-98.0900,46.7400,-98.0900,0,0,0,0,0,3,0,0,0
660741,2021,06,07,2021-06-07,21:15:00,3,ND,38,0,1.75,0,0,0,0,46.5200,-97.9300,46.5200,-97.9300,0,0,0,0,0,73,0,0,0
660742,2021,06,07,2021-06-07,21:35:00,3,ND,38,0,1.25,0,0,0,0,46.2600,-99.7700,46.2600,-99.7700,0,0,0,0,0,51,0,0,0
660743,2021,06,07,2021-06-07,21:38:00,3,ND,38,0,0.75,0,0,0,0,46.8600,-96.8600,46.8600,-96.8600,0,0,0,0,0,17,0,0,0
660744,2021,06,07,2021-06-07,21:57:00,3,ND,38,0,1.00,0,0,0,0,46.2600,-99.6900,46.2600,-99.6900,0,0,0,0,0,51,0,0,0
660745,2021,06,08,2021-06-08,00:47:00,3,ND,38,0,1.00,0,0,0,0,46.6000,-98.5500,46.6000,-98.5500,0,0,0,0,0,45,0,0,0
660746,2021,06,08,2021-06-08,01:05:00,3,ND,38,0,1.00,0,0,0,0,46.6600,-98.2500,46.6600,-98.2500,0,0,0,0,0,3,0,0,0
660747,2021,06,08,2021-06-08,01:13:00,3,ND,38,0,2.00,0,0,0,0,46.6000,-98.5600,46.6000,-98.5600,0,0,0,0,0,45,0,0,0
660748,2021,06,08,2021-06-08,01:14:00,3,ND,38,0,1.50,0,0,0,0,46.6000,-98.5300,46.6000,-98.5300,0,0,0,0,0,45,0,0,0
660749,2021,06,08,2021-06-08,01:17:00,3,ND,38,0,2.00,0,0,0,0,46.6100,-98.5600,46.6100,-98.5600,0,0,0,0,0,45,0,0,0
660750,2021,06,08,2021-06-08,02:07:00,3,ND,38,0,1.00,0,0,0,0,46.9000,-98.7000,46.9000,-98.7000,0,0,0,0,0,93,0,0,0
660751,2021,06,08,2021-06-08,02:35:00,3,ND,38,0,2.75,0,0,0,0,46.6600,-98.1900,46.6600,-98.1900,0,0,0,0,0,3,0,0,0
660752,2021,06,08,2021-06-08,02:35:00,3,ND,38,0,2.75,0,0,0,0,46.6800,-98.2200,46.6800,-98.2200,0,0,0,0,0,3,0,0,0
660753,2021,06,08,2021-06-08,02:50:00,3,ND,38,0,1.25,0,0,0,0,46.6600,-98.3400,46.6600,-98.3400,0,0,0,0,0,3,0,0,0
660754,2021,06,08,2021-06-08,03:07:00,3,ND,38,0,1.00,0,0,0,0,46.8469,-98.6478,46.8469,-98.6478,0,0,0,0,0,93,0,0,0
660755,2021,06,08,2021-06-08,03:19:00,3,ND,38,0,1.00,0,0,0,0,46.7200,-98.4300,46.7200,-98.4300,0,0,0,0,0,3,0,0,0
660756,2021,06,08,2021-06-08,04:00:00,3,ND,38,0,1.00,0,0,0,0,46.5200,-97.9900,46.5200,-97.9900,0,0,0,0,0,73,0,0,0
660757,2021,06,08,2021-06-08,04:10:00,3,MN,27,0,1.25,0,0,0,0,47.7500,-90.6700,47.7500,-90.6700,0,0,0,0,0,31,0,0,0
660758,2021,06,08,2021-06-08,04:30:00,3,ND,38,0,2.00,0,0,0,0,46.5200,-97.9300,46.5200,-97.9300,0,0,0,0,0,73,0,0,0
660759,2021,06,08,2021-06-08,05:00:00,3,ND,38,0,1.50,0,0,0,0,46.5200,-97.9300,46.5200,-97.9300,0,0,0,0,0,73,0,0,0
660760,2021,06,08,2021-06-08,08:40:00,3,ND,38,0,0.75,0,0,0,0,46.7900,-99.9400,46.7900,-99.9400,0,0,0,0,0,43,0,0,0
660761,2021,06,08,2021-06-08,08:40:00,3,ND,38,0,0.88,0,0,0,0,46.8500,-99.8700,46.8500,-99.8700,0,0,0,0,0,43,0,0,0
660762,2021,06,08,2021-06-08,08:45:00,3,ND,38,0,0.88,0,0,0,0,46.8700,-99.6400,46.8700,-99.6400,0,0,0,0,0,43,0,0,0
660763,2021,06,08,2021-06-08,10:45:00,3,ND,38,0,1.50,0,0,0,0,46.5100,-100.2500,46.5100,-100.2500,0,0,0,0,0,29,0,0,0
660764,2021,06,08,2021-06-08,12:30:00,3,MT,30,0,1.30,0,0,0,0,48.1400,-104.7100,48.1400,-104.7100,0,0,0,0,0,85,0,0,0
660765,2021,06,08,2021-06-08,12:30:00,3,ND,38,0,1.75,0,0,0,0,46.3400,-100.7100,46.3400,-100.7100,0,0,0,0,0,85,0,0,0
660766,2021,06,08,2021-06-08,14:05:00,3,NJ,34,0,0.75,0,0,0,0,40.4100,-74.2200,40.4100,-74.2200,0,0,0,0,0,25,0,0,0
660767,2021,06,08,2021-06-08,14:38:00,3,SD,46,0,1.50,0,0,0,0,44.0616,-102.0304,44.0616,-102.0304,0,0,0,0,0,103,0,0,0
660768,2021,06,08,2021-06-08,14:40:00,3,ND,38,0,1.00,0,0,0,0,46.4000,-101.8200,46.4000,-101.8200,0,0,0,0,0,37,0,0,0
660769,2021,06,08,2021-06-08,14:46:00,3,MT,30,0,2.00,0,0,0,0,48.0400,-104.6700,48.0400,-104.6700,0,0,0,0,0,83,0,0,0
660770,2021,06,08,2021-06-08,14:48:00,3,ND,38,0,1.00,0,0,0,0,46.2000,-101.3300,46.2000,-101.3300,0,0,0,0,0,37,0,0,0
660771,2021,06,08,2021-06-08,14:48:00,3,MI,26,0,1.75,0,0,0,0,46.3700,-87.5600,46.3700,-87.5600,0,0,0,0,0,103,0,0,0
660772,2021,06,08,2021-06-08,14:57:00,3,MI,26,0,1.00,0,0,0,0,46.4400,-87.5900,46.4400,-87.5900,0,0,0,0,0,103,0,0,0
660773,2021,06,08,2021-06-08,15:10:00,3,MI,26,0,1.00,0,0,0,0,46.0900,-88.6400,46.0900,-88.6400,0,0,0,0,0,71,0,0,0
660774,2021,06,08,2021-06-08,15:12:00,3,MI,26,0,1.00,0,0,2000,0,46.0800,-88.6500,46.0800,-88.6500,0,0,0,0,0,71,0,0,0
660775,2021,06,08,2021-06-08,15:16:00,3,NJ,34,0,1.00,0,0,0,0,39.9400,-74.0700,39.9400,-74.0700,0,0,0,0,0,29,0,0,0
660776,2021,06,08,2021-06-08,15:21:00,3,NJ,34,0,1.00,0,0,0,0,39.6400,-74.8800,39.6400,-74.8800,0,0,0,0,0,7,0,0,0
660777,2021,06,08,2021-06-08,15:40:00,3,MI,26,0,1.00,0,0,0,0,46.3500,-87.9800,46.3500,-87.9800,0,0,0,0,0,103,0,0,0
660778,2021,06,08,2021-06-08,15:54:00,3,MI,26,0,1.00,0,0,1000,0,46.2800,-87.9600,46.2800,-87.9600,0,0,0,0,0,103,0,0,0
660779,2021,06,08,2021-06-08,16:18:00,3,SD,46,0,1.75,0,0,0,0,45.4500,-101.2900,45.4500,-101.2900,0,0,0,0,0,41,0,0,0
660780,2021,06,08,2021-06-08,16:33:00,3,SD,46,0,0.88,0,0,0,0,45.4584,-102.1178,45.4584,-102.1178,0,0,0,0,0,105,0,0,0
660781,2021,06,08,2021-06-08,16:49:00,3,MT,30,0,1.50,0,0,0,0,47.2900,-104.7100,47.2900,-104.7100,0,0,0,0,0,21,0,0,0
